0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba;1372.024328681751
0x05ce7c0df5d2ee867c8400fce77c05c0a4bca00d;133.3109819828932
0x0c6ac3fcea667fd6c62483ce1dbbce6f6ce0fb1f;54.74067848825087
0x0c7098d73f626770c99a9bbc7ad302d429ececea;498.7380692987767
0x0ce390f18af702cca546297845a4a51d102123cf;813.6160323373391
0x10c16c7b8b1ddcfe65990ec822de4379dd8a86de;332750.8427318224
0x1d9d7711a5f625f5867f81dcb99b39a08c0b10fe;1609.8486663692936
0x225d7280ecdb9f1f993bff2f887228974c72093a;17700.913200270803
0x2290c35a7ad1364c80a36a443c673172f61f843f;6.1615169626528425
0x279a7dbfae376427ffac52fcb0883147d42165ff;28665.649133282583
0x2f707265e61300e8290c18e38ebcbd129fb0b0f5;10103.435616166875
0x310d5c8ee1512d5092ee4377061ae82e48973689;80780.11974242775
0x31d71c9f00c4ce70ae78069a3306ac38e263cbe0;50814.957240739575
0x327ae09aeffc9a276529b61870e896e733933801;278.4061795568895
0x36dc260fe7e1c681ca3ec4749ca88b8a2b688eed;137.71859505236404
0x4527c75dfc50a5390dc663f81b627c39e7b9acad;3701.8851538535896
0x47705ab20b43d158df85026b4fe0ce7cfed1ecbd;8305.106320699299
0x49a5492fdfe5acc966dd5f41310dfdfe8daa349c;260.2930304866989
0x49fa0a71c8c1e4c1a08be6fc124351d5ce8ed7ee;4.090004912509518
0x50ed348f85de0772a61ff63bbe33df8db30de1b2;2284.969689502118
0x510c0fcbd5fe56af9f5b23f7b7c4ad0bff2b5b00;249.86594582621763
0x514f857100fd78495a869b4ef268301375aaac3b;88.93076730365122
0x520bac9fd09d10bd4ea44f120f283354d2077fd3;7303.331514083818
0x5580ba66f8d6dc71adb0ca1d1c6b3d142ff7aaca;2284.2812220702763
0x57740dd5fed3b8ff777bbbe73e5d7510b1daf318;1013.4610271226986
0x579b48fa60e901e75a8c143bb1adc04d738535f8;871.2357074454718
0x5d6ebeb0008807e59b23c55d0e7969d442fd28d3;323.34810407649877
0x605572243c30af7493707c9c8e8aa2ee25537e9a;232.83716088363215
0x6580b4a8af96532eee64fc7079ca9dcd3dd1b815;1093.866262240663
0x66236781979dd8c87d903f6cd8628ff104fc9558;13294.543187327845
0x6feb7be522db641a5c0f246924d8a92cf3218692;9.76541296305493
0x799d99103868cda7422995acceb36df2ca646a38;21035.442838690717
0x7e1e1c5ac70038a9718431c92a618f01f8dada18;126.40556452380122
0x8022d66041075ac83d4cbea30a60a6002e3067e1;9900.045636110744
0x8d9a145868c5b5b54260be1f0113f086b87d61e0;376.01825388560155
0xa7499aa6464c078eeb940da2fc95c6acd010c3cc;4142.173970854666
0xaaf2be02fbcf9837361cad6bd08dbbb139395140;878.3576353128578
0xb727fee36a2dc39a8b4c8c27b70fafadf6a47e95;7432.229809948063
0xb742da24d6d5803b6c5e4f5bf0ff2c0ef1e94f55;44323.42228197919
0xb94933ed24d074cd1c753a568fee6d9e9f56207d;1875.7826022261663
0xb957dccaa1ccfb1eb78b495b499801d591d8a403;2660.0887888647085
0xbbeb825902b70063c0bf85717ed6207157504177;15.564651899349428
0xbc6f1ffd1fc6aa7fa2b29d20d9b84edc8887aa9f;1297.8634279792295
0xc3ad78caa7984ecabb06c6bd4934c3d8e9efd593;1385.4919793255078
0xc5d3d004a223299c4f95bb702534c14a32e8778c;85258.0175268662
0xc69adca4485c0c494f34e9aa6b0a31f343f76411;22611.865336539377
0xcad5334ac97b0a58cfe8012e7dd2589f0c302ab5;76321.23377120201
0xd143ed1ae715fb149cb2356ca18138e29d308e72;388.9161801255796
0xdb02db34221f6116a993b4a70cefe28b9aff379b;774.6762299552597
0xdf7bdb2d8e3c2c39b9367d887d497d450ad1c597;0.059563131790887444
0xe085f782e3168c1349296420474aedb62797019a;481.19613750919774
0xf3f49dd68586335ee3b01a86368043508c962c2a;1756.0171008657228
